113.67700000000001,2,Inspiral Carpets,Commercial Reign,madchester
86.938000000000002,2,Borialis,Hourglass,rock
141.93600000000001,0,The Dirty Skirts,Wake,indie
106.04900000000001,11,Flor Silvestre,Caricia Y Herida,ranchera
85.007999999999996,1,Redman,WKYA (drop),hip hop
133.69900000000001,4,Solistiyhtye Suomi,Teräslintu,ambient
118.97499999999999,11,Eddie Cantor,Now's The Time To Fall In Love,30s
102.408,9,Schizoid,Grim Prospects (Gross Prospects - Bad Trip Remix),digital hardcore
112.006,0,Kai Winding,Mangos,jazz
45.527000000000001,1,Sonny Simmons,A Distant Voice,jazz
85.620999999999995,4,Mira,Openbare Weg,shoegaze
108.06100000000001,8,Citizen Kaned,President Johnson,psychedelic ambient
216.19499999999999,7,The Brooklyn Tabernacle Choir,Lead Me Lord,gospel
132.428,7,Ellen McIlwaine,Spontanous Combustion,singer-songwriter
168.30699999999999,5,Vince Guaraldi / Bola Sete,Choro,bossa nova
140.95599999999999,0,Maurice Chevalier,Ma Louise,cabaret
130.01599999999999,1,Carl Cox Vs Yousef,I Want You (Forever),remix
175.76900000000001,11,Organized Konfusion,Hate,hip hop
100.194,7,Martina McBride,I Can't Stop Loving You,country
151.911,2,Horace Andy,Thank You Lord,reggae
119.691,9,Nazz,How Can You Call That Beautiful (Stewkey Vocal),rock
161.976,10,Tyrone Davis,Cheatin' In The Next Room,soul
172.398,0,Hot Tuna,Candy Man,blues
109.82299999999999,2,Richard Burton,I See The Boys Of Summer,jazz
90.100999999999999,1,Rory Block,Three Is a Crowd,blues
116.473,8,Boyz II Men,On Bended Knee,r&b
126.821,9,Howard Armstrong,My Four Reasons,blues
111.191,2,Donny Hathaway,Little Girl (LP Version),soul
125.508,5,Miguel Gallardo,Eternamente Amame,latin
137.88800000000001,4,Les Ogres De Barback,Niev nietch nievitch,chanson
150.012,6,DJ X-Change featuring DJ Joey A,Come Over,ghetto tech
108.367,10,Morel,Blue Taxi,electronic
173.482,2,Tony Joe White,I Want Love (Tween You & Me) (Album Version),blues
110.745,4,Wolfmother,White Feather,rock
130.02699999999999,2,The Roches,Christlike Roche,folk
110.16800000000001,11,Bob Margolin,You Rascal You,blues
97.975999999999999,9,Thomas Battenstein,Sympathy,jazz
119.979,0,Jupiter Rising,They Say (Album),pop
156.96799999999999,6,Dharma Bums,Simon's Folly,rock
188.886,5,Saafir,Crawl Before You Ball (Album Version),hip hop
133.30600000000001,9,The Verve Pipe,Medicate Myself,rock
152.267,4,Bob Neuwirth,Biding Her Time,singer-songwriter
166.27500000000001,1,Marvin Sapp,More And More  (LP Version),gospel
114.971,2,James Hunter,Cowboy Ways,soul
144.65100000000001,9,Nelson Ned,Brasas Vivas,latin
152.005,2,Mish Mash,Kolomeyke,club
155.07400000000001,1,Cama,In This Life,disco
61.970999999999997,10,Maxi Priest,Groovin' In The Midnight,reggae
124.04000000000001,6,Porcupine Tree,Waiting,rock
191.196,7,Ragheb Alama,A'chek Ouyounik (2009 Digital Remaster),arabic pop
152.12700000000001,7,Foo Fighters,Hell,rock
100.023,10,Shakira Featuring Wyclef Jean,Hips Don't Lie (featuring Wyclef Jean),pop
192.68799999999999,10,The Avengers,Juoksuhauta-twist (Elämä juoksuhaudoissa),punk
154.322,11,Robben Ford,I Got Over It (Album Version),blues
236.006,5,Brazilian Tropical Orchestra,One Less Bell To Answer,bossa nova
150.666,11,Gil Semedo,Festa,zouk
175.42099999999999,11,Soda Stereo,Te Hacen Falta Vitaminas,rock
104.15300000000001,9,Xmilk,Sense And Trick,hardcore
160.16499999999999,6,Britt Nicole,Hanging On (Medium Key Performance Track Without Background Vocals),pop
86.090999999999994,5,Schizoid,Grim Prospects (Version 2 Remix),digital hardcore
149.94,0,Toni Braxton Featuring Shaggy,Christmas In Jamaica,r&b
135.78,0,Perrey And Kingsley,Gossippo Perpetuo,electronic
122.967,7,Sven Tasnadi,2190 Dias Contigo,minimal
142.024,9,Eddie,No Control,rock
135.535,2,Enthroned,The Vitalized Shell,black metal
139.18899999999999,2,Suzanne Ciani,Mozart,new age
163.44499999999999,3,Johnny Osbourne,Lend Me Your Chopper,reggae
114.027,7,Dolly Parton,Letter To Heaven,country
111.316,7,Rance Allen Group,Heaven is Where The Heart Is,gospel
105.994,4,Pearl Jam,Inside Job,grunge
88.489000000000004,8,Natalie Cole,Take A Look  (LP Version),pop
118.43300000000001,7,Mastodon,The Czar: Usurper/Escape/Martyr/Spiral (Album Version),metal
96.007000000000005,11,Kiril Valeri,Bulgarian Dream,jazz
187.80699999999999,9,Word,Amalgama,jrock
181.11500000000001,7,DJ Quik,Born and Raised In Compton,rap
148.357,2,Hank Locklin,We're Gonna Go Fishin',country
136.16399999999999,1,BT,Robbers Kill Cop,trance
159.58199999999999,5,The Jordanaires,Sweet By And By,country
89.495000000000005,6,Descendents,Orgofart,punk
102.259,5,L.A. Guns,Bitch Is Back,rock
107.529,10,Bare Jr.,Naked Albino,rock
99.408000000000001,0,Shelley Fabares,Johnny Loves Me (LP Version),pop
79.730999999999995,9,Norrie Paramor,Dearly Beloved,easy listening
188.50200000000001,0,Gary Hobbs,The Look Of Love,tejano
133.72900000000001,11,Diesel Boy,Cooler Than You,punk
139.136,4,Angelo Badalamenti,Taryns Deepest Fear,soundtrack
193.69300000000001,2,Cradle Of Filth,Summer Dying Fast,black metal
168.32300000000001,3,Flávio José,Jogo Limpo,brazilian pop music
111.07899999999999,2,Moss,Silent Hill,doom metal
133.00899999999999,0,Pery Ribeiro,Our Love Is Here To Stay,bossa nova
146.577,6,Soular,Everything Changes,rock
140.458,6,Dimmu Borgir,Master Of Disharmony,black metal
132.506,0,Public Image Ltd,(This Is Not A) Love Song (Live),post-punk
153.86199999999999,2,Gary Moore,What Are We Here For,blues
93.238,9,Pascal Sangla,Une petite pause,french pop
124.086,0,The B-52's,Wig,new wave
66.765000000000001,2,Dakis,Perasmena Mesanihta,pop
145.518,9,Sex Pistols,God Save the Queen (Live),punk
139.99799999999999,1,Chris Brown,Forever,r&b
90.647999999999996,0,Deekline & Wizard,Sun Is Shining,breakbeat
140.334,2,Daniela Dessì,New Age,opera
89.859999999999999,5,Hem,Have Yourself A Merry Little Christmas,folk
156.09700000000001,9,Lily Allen,U Killed It,pop
179.501,5,Pentangle,Rain And Snow,folk
86.688999999999993,1,DJ Dips,Gerra De De,r&b
101.03,10,Jason Miles,Voices On The Corner,jazz
155.03800000000001,6,Busdriver,(Bloody Paw On The) Kill Floor,hip hop
117.16800000000001,1,Byther Smith,I Wish My Mother Was Here,blues
132.96700000000001,2,Bebo & Cigala,Inolvidable,flamenco
139.91,11,Bizarre Inc,Miracle,dance
95.882000000000005,9,Bongzilla,Witch Weed (Live),stoner metal
135.17500000000001,4,The Gone Jackals,Not Buried Deep Enough,rock
121.983,7,The Willis Brothers,Give Me 40 Acres (To Turn This Rig Around),country
137.86199999999999,11,S.U.P,The Cube (Live),metal
83.325999999999993,1,Boogie Pimps,Get Back Down,electronic
117.667,4,Brian Keane,Battle Of The Rosebud / Cries,new age
90.908000000000001,9,Aberdeen,Beyond the Light,twee pop
151.953,4,The Killers,Spaceman,rock
161.054,0,Gloriana,Pulecenella 'e mò,country
159.89500000000001,8,Butterfly Temple,Iskorosten' (instr.),metal
128.21899999999999,9,Grant Geissman,Big Stax/High Volts (Album Version),jazz
101.229,6,20/20,It Goes On,power pop
98.858999999999995,0,José Augusto,Pecado De Amor,70s
125.97499999999999,0,Orbital,Illuminate,techno
154.09,1,Bone Thugs-N-Harmony / Akon,Never Forget Me,hip hop
124.23699999999999,9,Moonsorrow,Ukkosenjumalan poika,folk metal
97.099000000000004,9,N.W.A.,A B***** Is A B***** (Edited),rap
140.63,9,Rage Against The Machine,Kick Out The Jams,rock
101.41,0,Jazz Gillum,Me And My Buddy,blues
186.25399999999999,4,Rise Against,Amber Changing,punk
210.47,1,Ultraviolence,Murder Academy,hardcore
94.057000000000002,7,Korn,Hey Daddy,rock
100.349,4,Sir Neville Marriner,4 Sea Interludes Op. 33a: Storm,classical
124.009,7,Agnes,I Need You Now,pop
90.084000000000003,9,James Horner,Atmosphere Station,soundtrack
106.69799999999999,2,Tantric,Walk Away,rock
89.780000000000001,2,Mastodon,Shadows That Move,metal
107.17700000000001,9,Xcultures,Smile,ethnic fusion
152.25800000000001,10,The Irish Tenors,Mountains Of Mourne,opera
134.083,3,U2,Kite Live from Sydney,rock
106.398,5,Little Joe,Loco (Crazy),tejano
160.02199999999999,10,Korn,Ever Be,rock
86.141000000000005,0,Percy Faith,Yesterdays,easy listening
120.09699999999999,1,Extreme,Teacher's Pet,rock
128.173,7,Alexandre Desplat,Palmer enquête,soundtrack
88.834999999999994,8,Prozak,Go To Hell,horrorcore
105.23999999999999,2,Jerry Butler,Moon River - Original,soul
162.38499999999999,7,Yvette Horner,La Plus Bath Des Javas,french pop
109.636,2,Delta 9,Infidel,hardcore
108.264,10,Placebo,English Summer Rain,rock
119.524,9,Tam Tam Go!,Spanish Shuffle (Album Version),latin
97.760000000000005,9,Gertrudis,Intro,rumba
241.87700000000001,10,Warrior King,Empress So Divine,reggae
91.328000000000003,7,Soda Stereo,Terapia De Amor Intensiva,rock
130.06200000000001,8,LORE,Haunting,electronic
68.733999999999995,11,Soul Asylum,Lies Of Hate,rock
94.658000000000001,2,Carl Doy with NZSO,The First Noel,80s
102.05500000000001,10,Horace Andy,Musical Episode,reggae
109.065,2,Jimmy Wakely,Beautiful Brown eyes,country
119.67,1,RUN-DMC,Hard Times,hip hop
105.181,0,Bert Kaempfert And His Orchestra,Just As Much As Ever,easy listening
165.66800000000001,9,Hank Locklin,Filipino Baby,country
188.05600000000001,1,Lady May,The Boss,hip hop
143.97,3,Nightwish,Escapist,metal
61.883000000000003,6,Angelo Badalamenti,Jeffrey's Dark Side,soundtrack
0.0,7,Frank Chacksfield,Someone to Watch Over Me,easy listening
144.83600000000001,9,Buzzhorn,Pinned To The Ground (album version),hard rock
108.499,2,Silverstein,Always And Never (Album Version),screamo
88.935000000000002,0,The Secret Life of Teenage Girls,Carpe PM,digital hardcore
91.689999999999998,4,The Notorious B.I.G.,Who Shot Ya (Amended Album Version),hip hop
210.80000000000001,1,Led Zeppelin,Poor Tom (Album Version),rock
82.204999999999998,4,Sandi Thom,Wounded Hearts,pop
121.563,4,Carl Belew,Love's Been Good To Me,country
162.68199999999999,3,The Field Mice,When Morning Comes To Town,twee pop
172.33699999999999,4,Catherine Howe,Freedom Enough (From Silent Mother Nature),folk
210.30500000000001,5,Malkit Singh,Hai Shava,rap
128.459,0,Dean Martin,Until You Love Someone,pop
109.67100000000001,2,Strata,Part One From Triomusic,rock
141.024,5,James Darren,Hello Young Lovers (LP Version),pop
125.55800000000001,1,Till West & DJ Delicious,Same Man,house
211.327,9,Carlos Nuñez,Quiero Ir Ao Mar,celtic
147.637,11,Igor Stravinsky,The Owl and the Pussy-cat,classical
98.489999999999995,9,Gene Clark,Set You Free This Time,country rock
137.673,10,Maysa,Bloco Da Solidao (1996 Digital Remaster),soul
68.283000000000001,0,The Shirelles,Will You Love Me Tomorrow,pop
0.0,2,The American Boychoir,Stille nacht_ heilige nacht,choral music
134.01400000000001,1,JDS,Nine Ways,happy hardcore
85.156999999999996,5,Panic At The Disco,Northern Downpour (Album Version),emo
86.162000000000006,1,Jan Howard,Bad Seed,country
93.105999999999995,11,Abraham Laboriel,Exchange,jazz
49.262,3,Michèle Arnaud,Marie D'Aquitaine,chanson
80.149000000000001,6,Sticky Fingaz,Oh My God,hip hop
82.421999999999997,6,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,Joy To The World,opera
107.197,7,The Jeff Healey Band,Hoochie Coochie Man,blues
124.17700000000001,9,Angela Dimitriou,Ftei O Erotas,greek pop
196.03399999999999,7,Danny Wilson,The Second Summer Of Love,pop
64.400999999999996,0,Lionel Rogg,Prelude And Fugue In C Major BWV 531 : Fugue,baroque
130.86099999999999,1,Java,Don't Phunk With My Heart,hip hop
90.007999999999996,10,SWAMI featuring Asuivre,Give It What U Got,dance
122.17400000000001,9,The Black Velvet Band,Dancing To A Standstill,folk
95.980999999999995,2,Lisa Lynne,Isla del Luna,new age
75.954999999999998,0,Pe'z,Spirit,jazz
210.87100000000001,8,Shawn Colvin,Another Long One,pop
105.196,4,Stephy Tang,Leng Jing,pop
106.68899999999999,4,Casual,OAKtown,hip hop
112.78700000000001,0,Backstreet Boys,Larger Than Life,pop
93.778999999999996,6,Tiny Tim,I Hold Your Hand In Mine [Live At Royal Albert Hall],pop
89.864999999999995,0,Kenny G featuring Daryl Hall,Baby Come To Me,jazz
133.339,5,Christos Dantis,Den Pai Alo,rock
98.718000000000004,0,David Martin,It Wont Be Christmas,rock
74.072000000000003,5,John Davis,Knocked Out Of The Park,pop
130.006,8,Trafik,Salt In NYC,dance
104.39400000000001,4,Nick Ingman;Gavyn Wright,Wessex Loses a Bride,easy listening
159.58699999999999,4,Eddie Calvert,Erica (2005 Digital Remaster),instrumental
192.702,2,Glad,Blessed Assurance,contemporary christian
98.109999999999999,3,Steel Rain,Loaded Like A Gun,country rock
118.595,7,Los Manolos,Rumba De Barcelona,rumba
143.601,2,Gloriana,Clementina Santafè,country
81.319000000000003,4,Bombay Rockers,Wild Rose (Back 2 Basics Mix),pop
89.344999999999999,6,Jinx,Kutt Free (DJ Volume Remix),pop
174.99299999999999,4,Chase & Status,Ten Tonne,drum and bass
129.12200000000001,9,Tom Petty,A Higher Place (Album Version),rock
86.665999999999997,8,Montserrat Caballé;Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,Sono andati? Fingevo di dormire,opera
231.86699999999999,8,Pucho & His Latin Soul Brothers,Got My Mojo Workin,latin
190.69800000000001,5,Soul Mekanik,Get Your Head Stuck On Your Neck,house
97.537999999999997,9,Mitch Ryder,Jenny Take a Ride,rock
95.224999999999994,6,Blingtones,Sonnerie lalaleulé hi houuu,hip hop
139.99299999999999,5,Luna Orbit Project,Midnight Star,vocal trance
159.233,7,Danilo Perez,Native Soul,jazz
124.75,1,Line Renaud,Der Kleine Dompfaff,french pop
100.41500000000001,0,King Curtis,A Whiter Shade Of Pale (Live @ Fillmore West),jazz
105.003,9,Sophie B. Hawkins,The Ballad Of Sleeping Beauty,pop
110.218,7,Lupe Fiasco,Streets On Fire (Explicit Album Version),hip hop
88.972999999999999,10,Wilks,Music is what we love,reggae
134.566,4,Marc Shaiman,City Slickers,soundtrack
186.88200000000001,11,40 Grit,Intro,rock
113.995,1,Gwen Stefani,Harajuku Girls,pop
90.198999999999998,4,Steve Morse,Prognosis,rock
111.032,10,Bitter End,Living Hell,hardcore
124.184,0,Ethel Merman,Small World,soundtrack
100.032,6,Story Of The Year,Swallow The Knife (Live) (Segue),post-hardcore
185.88,1,Natural Elements,Mayday,rap
94.031000000000006,0,Lisa Lynne,Lake Of Dreams,new age
76.013000000000005,4,Neil Sedaka,Because Of You,pop
133.553,1,Maurice Larcange,Un Peu D'Amour Et D'Amitié,instrumental
202.233,2,A Static Lullaby,Rattlesnake!,post-hardcore
116.819,5,Coph Nia,Doppelgänger [Qliphothic Phantasmagoria],dark ambient
127.887,11,Tabu feat. Mitzib,Ain't No Love Ain't No Use (Love To Infinity Full Funk Mix),reggae
124.872,5,Nights Like These,Ghost Town Rituals (Album Version),metal
136.94800000000001,0,Oasis,Morning Glory,rock
100.621,7,Stew,Tomorrow Gone,rock
157.779,11,Eddy Arnold,Just A Little Lovin' (Will Go A Long Way),country
91.483000000000004,2,All Time Low,Shameless,pop punk
99.108999999999995,10,Brian Dullaghan,And I Love You So,irish folk
76.296000000000006,9,Richard Galliano,L' Envers Du Décor,jazz
92.671999999999997,7,Regina Belle,Quiet Time,r&b
144.00299999999999,0,SNOWPATROL,We Wish You A Merry Christmas,indie rock
120.001,9,Die Fantastischen Vier,Böse,german hip hop
146.06100000000001,10,Nelson Ned,A Mi No Me Importa,latin
174.01900000000001,4,Yung Joc,BYOB (Explicit Album Version),rap
85.691000000000003,2,Philippe Sarde,Le Presbytère n'a rien perdu de son Charme,soundtrack
92.605999999999995,7,Orquesta Aragón,Ven Morena,latin
163.97,0,Jason Miles,Brighton by the Sea,jazz
97.619,2,State of Chaos,CHAOS INTRO,dance-punk
183.80799999999999,9,Dropkick Murphys,Bloody Pig Pile (Live),punk
92.043999999999997,1,Taint,Hex Breaker,rock
126.806,9,VHS Or Beta,The Melting Moon (Edit),rock
108.91200000000001,5,Leonard Kwan,Hawaiian Chimes,folk
160.73099999999999,6,True Believers,Turn Around,punk
104.307,7,Les Hurlements D'leo,L'accordéoniste,rock
203.964,1,Charanga Forever,Tumba Tumba,salsa
131.68299999999999,10,Zuzu Bollin,Why don't you eat where you slept last night ?,blues
188.92400000000001,0,Bullet For My Valentine,Suffocating Under Words Of Sorrow (What Can I Do),metal
126.342,7,The Hit Factory,Im Moving On,indie
112.09699999999999,10,Terry Snyder,Deep Night/Softly As In A Morning Sunrise (Medley),jazz
125.14700000000001,0,Marcus Miller,Let Me Show You [I Just Want To Make You Smile],jazz
87.634,6,Beatnuts,Monster For Music,hip hop
128.68899999999999,0,Ayo,Complain,singer-songwriter
140.02600000000001,11,Kid Sister,Daydreaming [Jakwob Remix],hip hop
147.57599999999999,7,Mons Leidvin Takle,Dansende Foran Speilet,christian
193.56,9,Public Image Ltd,Ease,post-punk
122.006,11,Rise Against,Everchanging,punk
190.00999999999999,7,Sizzla,Too much informa,reggae
111.663,0,Richard Galliano,L'insidieuse (Live),jazz
100.76000000000001,2,Helen Love,So Hot,indie
163.66999999999999,2,David Mingyue Liang,Youlan_ Lonely Orchid (solo guqin),chamber music
127.298,7,Pursuit Of Happiness,Forbidden Fruit,power pop
95.632999999999996,9,Bobby Hutcherson,Recorda-Me,jazz
160.011,3,Gregory Isaacs,Lady Of Your Calibre,reggae
38.232999999999997,0,The Pharcyde,Italian For Goodbye (skit),hip hop
98.150999999999996,0,Azis,Anti Geroi,folk
91.197999999999993,10,Amy Winehouse,Stronger Than Me,soul
75.466999999999999,4,George Lopez,Only For The Young,comedy
103.29000000000001,2,Les Hou-Lops,T'as 16 ans demain,chanson
65.054000000000002,3,The Cosmosamatics,Serene,jazz
161.79599999999999,1,Jackie Edwards,So Jah Seh,reggae
115.258,6,Michael Card,Joy In The Journey (The Final Word Album Version),contemporary christian
230.99199999999999,0,Richard Galliano,Chorinho Pra Ele (Live),jazz
179.988,7,Ensiferum,Warrior's Quest,metal
90.007999999999996,2,Leila Chicot,Medley Leïla Chico,zouk
100.61199999999999,4,Erkki Junkkarinen,Rakkauden satu - Histoire d'un Amour -,tango
80.409999999999997,7,A Static Lullaby,God Bless You (Goddamn it),post-hardcore
150.08600000000001,6,Scar Symmetry,The Illusionist,melodic death metal
191.929,3,Oztara,La Route Est Belle,indie
173.93600000000001,5,Sonia Dersion,Urgence,zouk
117.98399999999999,6,Christina Aguilera,Pero Me Acuerdo De Tí,pop
153.55099999999999,8,Headhunter,Trapped In Reality,dubstep
131.07900000000001,6,Eighteen Visions,Our Darkest Days,metalcore
132.97300000000001,2,Baby Huey & The Baby Sitters,California Dreamin' (LP Version),soul
97.030000000000001,0,Elmore James,Dumb Woman Blues,blues
88.137,7,Rising Lion,Letting You Back In,reggae
133.38300000000001,6,George Harrison,Hear Me Lord (2001 Digital Remaster),rock
142.68000000000001,2,Weezer,Don't Let Go,rock
101.485,0,Boots Randolph,Lonely Street,country
90.635999999999996,11,Jackson United,Undertow,rock
61.487000000000002,8,The Cosmosamatics,12 Seasons of Love,jazz
152.434,2,Bobbie Gentry,Courtyard,country
121.232,0,Creedence Clearwater Revived,Have You Ever Seen The Rain,rock
105.268,5,The Johnny Otis Orchestra,Cry Baby,r&b
95.655000000000001,0,B.A.D.,Interlude,blues
229.91300000000001,2,Luar Na Lubre,Terra,folk
75.126999999999995,1,Circular,Mother,ambient
106.76900000000001,10,Fruko Y Sus Tesos,A La Memoria Del Muerto,salsa
120.876,9,The Bucketheads,Sayin' Dope,house
123.657,7,The Police,When The World Is Running Down_ You Make The Best Of What's Still Around,rock
144.95400000000001,7,Kinky,My Bonnie Lies Over the Ocean,rock
147.661,11,The Real Kids,Now You Know,punk
84.224000000000004,2,Eddie Boyd,I'm Sitting Here Waiting,blues
172.28700000000001,8,Tha Chamba,Korrupted - Remix,hardcore rap
167.90199999999999,10,Jack Orsen & Taktlo$$,Sex Objekt,german rap
100.15000000000001,2,Shriekback,Reason With The Beast,80s
85.771000000000001,0,Hatebreed,As Diehard As They Come (Album Version),hardcore
210.898,10,John Frizzell,No Unexpected Guests,soundtrack
140.25899999999999,5,Sister Hazel,Walls And Cannonballs (Album),rock
133.398,6,J.J. Cale,Trouble In The City,blues
91.537999999999997,4,Precious Bryant,Dark Angel,blues
114.73,9,Kings Of Leon,Knocked Up,rock
106.438,9,Selena,Ven Conmigo/Perdoname (Live),tejano
111.93600000000001,1,Brooke Valentine,Taste Of Dis (Explicit Version),r&b
93.015000000000001,2,Krystof,Prvni vesela,pop
101.66200000000001,9,Claire Hamill,If You'd Only Talk To Me (Bonus Track),new age
179.50200000000001,5,Los Originales De San Juan,Librado Maldonado,latin
70.649000000000001,0,Black Flag,Crass Commercialism,punk
85.878,0,Barbarito Diez,Flores Negras,latin
155.89599999999999,4,Aaron Watson,Rollercoaster Ride,country
163.56700000000001,5,Mary Black,Turning Away,folk
121.553,11,Satan's Host,Metal from Hell...22nd Century,metal
81.585999999999999,1,The Impressions,The Girl I Find (LP Version),soul
150.066,5,Owl City,Panda Bear,pop
105.92700000000001,2,Bobby Bland,Drifting From Town To Town,blues
88.001000000000005,4,Headliners,Negativ Song,hip hop
27.163,8,Jane Winther,The Lords Prayer,new age
113.05800000000001,2,The Rascals,Nubia (LP Version),rock
86.997,0,Blind Blake,Blake's Worried Blues,ragtime
86.620000000000005,7,Emilia,You're My World,pop
100.051,0,Cómplices,Ojos Gitanos,latin
205.333,10,Emilio,Mira Nina,tejano
179.57499999999999,11,Nana Caymmi,Solamente Una Vez,brazilian pop music
134.05099999999999,0,Kasia Stankiewicz,Zolte Slonie,pop
160.00899999999999,0,Turisas,Sahti Waari,metal
125.003,3,Cache Cache,Only Do for Love,rock
158.321,4,David Hudson,Arrival,country
132.858,0,David Summers,Las Murallas De Jericó,latin
95.503,10,Rummage,Megatrend,rap
96.007000000000005,6,Adr Lavey,In The Name of the Father,gangster rap
99.486999999999995,9,Bill Boyd's Cowboy Ramblers,I Can't Tame Wild Women,western swing
200.16900000000001,9,Canis Dirus,A Somber Wind from a Distant Shore (Album),black metal
